,userid,singer
6559,3a594698b3aac515bf929b6bca42a359c8b00bf5,beastie boys
6560,3a5b0d5fde23f3be18e0494bbde924ce22fe0aed,yann tiersen
6561,3a5b0d5fde23f3be18e0494bbde924ce22fe0aed,sigur rós
6562,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,john williams
6563,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,death cab for cutie
6564,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,avril lavigne
6565,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,marilyn manson
6566,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,rhapsody
6567,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,guano apes
6568,3a8ae07ba2c8fe6edbb65ded1b15529ace7d2e77,epica
6569,3a8d60bbfdfda3aceb4f3a5d80531797fa744c80,kiss
6570,3a8d60bbfdfda3aceb4f3a5d80531797fa744c80,kylie minogue
6571,3a8d60bbfdfda3aceb4f3a5d80531797fa744c80,kamelot
6572,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,incubus
6573,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,santogold
6574,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,the killers
6575,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,foals
6576,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,lily allen
6577,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,lcd soundsystem
6578,3a96279eec4818210b56627d1fcd9fd5bca7c6bd,shinedown
6579,3aa087f8c6fc046297877c57d0df503c6723dd7a,ensiferum
6580,3aa087f8c6fc046297877c57d0df503c6723dd7a,stratovarius
6581,3aa087f8c6fc046297877c57d0df503c6723dd7a,rammstein
6582,3aa087f8c6fc046297877c57d0df503c6723dd7a,scorpions
6583,3ab0f308d6e49288fa7564c737e7579a972f1103,the all-american rejects
6584,3ab0f308d6e49288fa7564c737e7579a972f1103,new found glory
6585,3ab0f308d6e49288fa7564c737e7579a972f1103,billy talent
6586,3ab0f308d6e49288fa7564c737e7579a972f1103,iron & wine
6587,3ab0f308d6e49288fa7564c737e7579a972f1103,feeder
6588,3ab3e272e0227161a2cbae313e63f848a46e988d,black sabbath
6589,3ab3e272e0227161a2cbae313e63f848a46e988d,pennywise
6590,3ab3e272e0227161a2cbae313e63f848a46e988d,goldfinger
6591,3ab4d06e52f0a98fe68b7ac220d1c27988ce087a,staind
6592,3ab4d06e52f0a98fe68b7ac220d1c27988ce087a,godsmack
6593,3ab4d06e52f0a98fe68b7ac220d1c27988ce087a,the raconteurs
6594,3ab4d06e52f0a98fe68b7ac220d1c27988ce087a,oasis
6595,3ab69d4d35199dfc668f8abdc8afa44fd229c108,mad caddies
6596,3ab69d4d35199dfc668f8abdc8afa44fd229c108,johnny cash
6597,3ab69d4d35199dfc668f8abdc8afa44fd229c108,celldweller
6598,3ab69d4d35199dfc668f8abdc8afa44fd229c108,rise against
6599,3ab7fd4d5a53ccb8657c5eec386ec0c50101d8f9,blink-182
6600,3ab7fd4d5a53ccb8657c5eec386ec0c50101d8f9,new found glory
6601,3ab7fd4d5a53ccb8657c5eec386ec0c50101d8f9,the hush sound
6602,3ab7fd4d5a53ccb8657c5eec386ec0c50101d8f9,miley cyrus
6603,3abfa71041fad9ff0360783fd7226a6fa434bfff,slipknot
6604,3ac54df69a517fbecadb9b204095e7baf479ce94,r.e.m.
6605,3ac54df69a517fbecadb9b204095e7baf479ce94,alanis morissette
6606,3ac54df69a517fbecadb9b204095e7baf479ce94,the verve
6607,3ac709a08442aae42faecb49ed5d01892bc06644,the hold steady
6608,3ac709a08442aae42faecb49ed5d01892bc06644,alice cooper
6609,3ac709a08442aae42faecb49ed5d01892bc06644,led zeppelin
6610,3ac709a08442aae42faecb49ed5d01892bc06644,beck
6611,3ac709a08442aae42faecb49ed5d01892bc06644,the fratellis
6612,3ac709a08442aae42faecb49ed5d01892bc06644,avenged sevenfold
6613,3ac709a08442aae42faecb49ed5d01892bc06644,iron maiden
6614,3ac709a08442aae42faecb49ed5d01892bc06644,megadeth
6615,3ac709a08442aae42faecb49ed5d01892bc06644,of montreal
6616,3acfc5825992b0df838f7885dc3952811ea91caa,hammerfall
6617,3acfc5825992b0df838f7885dc3952811ea91caa,the last shadow puppets
6618,3af82b07290e88c83e37cba1bef688dfc91afd76,serj tankian
6619,3af82b07290e88c83e37cba1bef688dfc91afd76,papa roach
6620,3afc210379180147c772905014ad0d1e8c543c8d,explosions in the sky
6621,3afc210379180147c772905014ad0d1e8c543c8d,damien rice
6622,3afc210379180147c772905014ad0d1e8c543c8d,oasis
6623,3afc210379180147c772905014ad0d1e8c543c8d,nickelback
6624,3b082e2e95c9348bf9198780db7f3d8ccb13a5f7,kanye west
6625,3b0af3e2d7e8afbf5e9bc647c32fb431522576c9,miles davis
6626,3b0af3e2d7e8afbf5e9bc647c32fb431522576c9,jay-z
6627,3b0b12a275d81e5caeee70407fab92a81100e0de,massive attack
6628,3b0c7817ea0240936d877b46ce4b62eff071962a,zero 7
6629,3b0c7817ea0240936d877b46ce4b62eff071962a,mos def
6630,3b0dff0cdb0b6f0631df5b176a850fb52c77d747,jay-z
6631,3b133b28bf9a4bd324f8acea84e0c2998c640fc2,the prodigy
6632,3b133b28bf9a4bd324f8acea84e0c2998c640fc2,august burns red
6633,3b133b28bf9a4bd324f8acea84e0c2998c640fc2,caliban
6634,3b133b28bf9a4bd324f8acea84e0c2998c640fc2,the devil wears prada
6635,3b133b28bf9a4bd324f8acea84e0c2998c640fc2,bloodhound gang
6636,3b1c8a4cd34eba737513e0392983d25488dd4c2d,nine inch nails
6637,3b1c8a4cd34eba737513e0392983d25488dd4c2d,john frusciante
6638,3b1c8a4cd34eba737513e0392983d25488dd4c2d,kmfdm
6639,3b1c8a4cd34eba737513e0392983d25488dd4c2d,in flames
6640,3b1c8a4cd34eba737513e0392983d25488dd4c2d,seether
6641,3b1e5cfe2d054257357114df3a5254debe9c36c5,bonobo
6642,3b266adfd30376e3d65249f469bdfaa4e027d0ac,devendra banhart
6643,3b266adfd30376e3d65249f469bdfaa4e027d0ac,lou reed
6644,3b266adfd30376e3d65249f469bdfaa4e027d0ac,the strokes
6645,3b266adfd30376e3d65249f469bdfaa4e027d0ac,cat power
6646,3b2d08a7f1574bef49a5b31386a999cb807c7fa0,pink floyd
6647,3b2d08a7f1574bef49a5b31386a999cb807c7fa0,volbeat
6648,3b2d08a7f1574bef49a5b31386a999cb807c7fa0,coma
6649,3b2d08a7f1574bef49a5b31386a999cb807c7fa0,guns n roses
6650,3b2d25641c333a9897c64c2c7c541d68dd844ce0,panic at the disco
6651,3b2d25641c333a9897c64c2c7c541d68dd844ce0,akon
6652,3b2d25641c333a9897c64c2c7c541d68dd844ce0,katy perry
6653,3b2d25641c333a9897c64c2c7c541d68dd844ce0,rihanna
6654,3b2d25641c333a9897c64c2c7c541d68dd844ce0,three days grace
6655,3b2d25641c333a9897c64c2c7c541d68dd844ce0,nickelback
6656,3b3254e51a5b8f7e6cb63801a844d09aa678d5e0,the beatles
6657,3b3254e51a5b8f7e6cb63801a844d09aa678d5e0,wilco
6658,3b3254e51a5b8f7e6cb63801a844d09aa678d5e0,vampire weekend
6659,3b32663ea945d6cf5dff49b42a05accbf15238ea,jack johnson
6660,3b32663ea945d6cf5dff49b42a05accbf15238ea,groove armada
6661,3b32663ea945d6cf5dff49b42a05accbf15238ea,counting crows
6662,3b32663ea945d6cf5dff49b42a05accbf15238ea,the streets
6663,3b34373322667da99b514265456d3535d5f8b3df,linkin park
6664,3b34373322667da99b514265456d3535d5f8b3df,hoobastank
6665,3b34373322667da99b514265456d3535d5f8b3df,john williams
6666,3b34373322667da99b514265456d3535d5f8b3df,nightwish
6667,3b34373322667da99b514265456d3535d5f8b3df,ludacris
6668,3b351eaa692d03e63f8db89559552eda9d3ef954,soilwork
6669,3b351eaa692d03e63f8db89559552eda9d3ef954,system of a down
6670,3b351eaa692d03e63f8db89559552eda9d3ef954,alice cooper
6671,3b351eaa692d03e63f8db89559552eda9d3ef954,nirvana
6672,3b382525df8c7eabf905536a7124ffc3123ed554,paramore
6673,3b382525df8c7eabf905536a7124ffc3123ed554,kings of leon
6674,3b382525df8c7eabf905536a7124ffc3123ed554,franz ferdinand
6675,3b38adf6e62b0ca8f01e0fc87f919022c1a10495,röyksopp
6676,3b38adf6e62b0ca8f01e0fc87f919022c1a10495,rage against the machine
6677,3b3e782869a1481da243be7a90f6133e2b3defe7,the killers
6678,3b4253b24d229f8eb44782dae6ba42525f2af411,cannibal corpse
6679,3b4253b24d229f8eb44782dae6ba42525f2af411,norther
6680,3b45e0dc0424a0a71b0c6cd6ca4a7855eff572a2,the clash
6681,3b45e0dc0424a0a71b0c6cd6ca4a7855eff572a2,nofx
6682,3b45e0dc0424a0a71b0c6cd6ca4a7855eff572a2,p.o.d.
6683,3b45e0dc0424a0a71b0c6cd6ca4a7855eff572a2,pixies
6684,3b45e0dc0424a0a71b0c6cd6ca4a7855eff572a2,notorious b.i.g.
6685,3b45e0dc0424a0a71b0c6cd6ca4a7855eff572a2,ludacris
6686,3b4920a9536d8e27821db7567118d1595ebba11c,tool
6687,3b4920a9536d8e27821db7567118d1595ebba11c,afi
6688,3b4920a9536d8e27821db7567118d1595ebba11c,in flames
6689,3b4920a9536d8e27821db7567118d1595ebba11c,nine inch nails
6690,3b4920a9536d8e27821db7567118d1595ebba11c,anberlin
6691,3b4920a9536d8e27821db7567118d1595ebba11c,within temptation
6692,3b4920a9536d8e27821db7567118d1595ebba11c,story of the year
6693,3b4d2849db2bdd700179b34349389429f46dcf9a,vader
6694,3b4d2849db2bdd700179b34349389429f46dcf9a,nasum
6695,3b4d2849db2bdd700179b34349389429f46dcf9a,motörhead
6696,3b4d2849db2bdd700179b34349389429f46dcf9a,marduk
6697,3b505f46af3af361622edda54989b67fab893d30,adele
6698,3b505f46af3af361622edda54989b67fab893d30,aretha franklin
6699,3b51d048a53a2c28fa4ee23d7fee062f0a2f1355,lcd soundsystem
6700,3b51d048a53a2c28fa4ee23d7fee062f0a2f1355,cansei de ser sexy
6701,3b51d048a53a2c28fa4ee23d7fee062f0a2f1355,kaiser chiefs
6702,3b51d048a53a2c28fa4ee23d7fee062f0a2f1355,cut copy
6703,3b51d048a53a2c28fa4ee23d7fee062f0a2f1355,interpol
6704,3b55dc5c808946673d85ee6d23f734bd7e626ce0,explosions in the sky
6705,3b55dc5c808946673d85ee6d23f734bd7e626ce0,interpol
6706,3b5fa314fef7dd74bb10db75e9bf45dbb8099cd1,coma
6707,3b5fa314fef7dd74bb10db75e9bf45dbb8099cd1,avril lavigne
6708,3b5fa314fef7dd74bb10db75e9bf45dbb8099cd1,limp bizkit
6709,3b679d2f7be3047aad9c33384a5113ef8804e019,britney spears
6710,3b679d2f7be3047aad9c33384a5113ef8804e019,mylène farmer
6711,3b679d2f7be3047aad9c33384a5113ef8804e019,gwen stefani
6712,3b679d2f7be3047aad9c33384a5113ef8804e019,madonna
6713,3b6c2a7783fc0a4965c97a4a27819496eb8f7930,sia
6714,3b721f441fe506df56c489c2ffc92f378a639f46,le tigre
6715,3b721f441fe506df56c489c2ffc92f378a639f46,yellowcard
6716,3b721f441fe506df56c489c2ffc92f378a639f46,incubus
6717,3b721f441fe506df56c489c2ffc92f378a639f46,spice girls
6718,3b82c5728d5294d104e3871c77da36645f0492ee,placebo
6719,3b82c5728d5294d104e3871c77da36645f0492ee,system of a down
6720,3b82c5728d5294d104e3871c77da36645f0492ee,massive attack
6721,3b82c5728d5294d104e3871c77da36645f0492ee,rage against the machine
6722,3b906302584a6531a919fe5dafb907422f343f2e,pulp
6723,3b906302584a6531a919fe5dafb907422f343f2e,franz ferdinand
6724,3b906302584a6531a919fe5dafb907422f343f2e,the killers
6725,3b906302584a6531a919fe5dafb907422f343f2e,belle and sebastian
6726,3b906302584a6531a919fe5dafb907422f343f2e,led zeppelin
6727,3b9304f1881092c27d64ca8dcb32254f19135377,scorpions
6728,3b9304f1881092c27d64ca8dcb32254f19135377,in flames
6729,3b9304f1881092c27d64ca8dcb32254f19135377,machine head
6730,3b9304f1881092c27d64ca8dcb32254f19135377,dream theater
6731,3b9304f1881092c27d64ca8dcb32254f19135377,3 doors down
6732,3b9304f1881092c27d64ca8dcb32254f19135377,disturbed
6733,3b9304f1881092c27d64ca8dcb32254f19135377,as i lay dying
6734,3b9367732fa6376208e8363fd94778dd228694d9,gang starr
6735,3b9a71cd6c317a36aee9efbaa4bc2502620d3b40,t.a.t.u.
6736,3b9a71cd6c317a36aee9efbaa4bc2502620d3b40,basement jaxx
6737,3b9a71cd6c317a36aee9efbaa4bc2502620d3b40,david gray
6738,3b9a71cd6c317a36aee9efbaa4bc2502620d3b40,black eyed peas
6739,3b9a71cd6c317a36aee9efbaa4bc2502620d3b40,serj tankian
6740,3ba67142df48a1c911c16ef4423a947edbbdd8a8,anti-flag
6741,3ba67142df48a1c911c16ef4423a947edbbdd8a8,jamiroquai
6742,3ba67142df48a1c911c16ef4423a947edbbdd8a8,bob marley & the wailers
6743,3ba67142df48a1c911c16ef4423a947edbbdd8a8,death cab for cutie
6744,3ba67142df48a1c911c16ef4423a947edbbdd8a8,rage against the machine
6745,3ba67142df48a1c911c16ef4423a947edbbdd8a8,joe satriani
6746,3ba67142df48a1c911c16ef4423a947edbbdd8a8,the jimi hendrix experience
6747,3ba67142df48a1c911c16ef4423a947edbbdd8a8,something corporate
6748,3bace3491ccf9ad349c748ad2ff33943575ed78a,pantera
6749,3bace3491ccf9ad349c748ad2ff33943575ed78a,down
6750,3bace3491ccf9ad349c748ad2ff33943575ed78a,guano apes
6751,3bb2a64b7e8ed3aedd8a68c345d7ea2e8742e569,avenged sevenfold
6752,3bb2a64b7e8ed3aedd8a68c345d7ea2e8742e569,jimmy eat world
6753,3bba69ea6d7373eef5abdd2b793368e68b6b28b4,fall out boy
6754,3bba69ea6d7373eef5abdd2b793368e68b6b28b4,jay-z
6755,3bc218724e2dcbb323f37c226919cd5edf06c9a9,andrew bird
6756,3bc60d5697742d5c6eee9f9b18ef4f9ef27ebddc,sia
6757,3bc60d5697742d5c6eee9f9b18ef4f9ef27ebddc,belle and sebastian
6758,3bc70e0dbc38ed01ca2fe13c1a07cfb8d7b5074c,r.e.m.
6759,3bd06dc8dc3ff660b855b1b5290448419830da38,sufjan stevens
6760,3bd06dc8dc3ff660b855b1b5290448419830da38,arcade fire
6761,3bd06dc8dc3ff660b855b1b5290448419830da38,the velvet underground
6762,3bd06dc8dc3ff660b855b1b5290448419830da38,beastie boys
6763,3bd5dadd075941e210550d59528a0c508b98c00b,michael jackson
6764,3bd894d5c1387d23d77a1c101ed41f621bec9736,the future sound of london
6765,3bd894d5c1387d23d77a1c101ed41f621bec9736,aphex twin
6766,3bd894d5c1387d23d77a1c101ed41f621bec9736,venetian snares
6767,3bd894d5c1387d23d77a1c101ed41f621bec9736,lamb
6768,3bd9e444e1f6a5a1365796635c60307b8dcced3e,tegan and sara
6769,3bd9e444e1f6a5a1365796635c60307b8dcced3e,emery
6770,3bd9e444e1f6a5a1365796635c60307b8dcced3e,the beatles
6771,3be147fffe2d1eb3932daacfc098080fb74fbcbf,from autumn to ashes
6772,3be147fffe2d1eb3932daacfc098080fb74fbcbf,as i lay dying
6773,3be147fffe2d1eb3932daacfc098080fb74fbcbf,caliban
6774,3be147fffe2d1eb3932daacfc098080fb74fbcbf,all that remains
6775,3be147fffe2d1eb3932daacfc098080fb74fbcbf,scar symmetry
6776,3be147fffe2d1eb3932daacfc098080fb74fbcbf,afi
6777,3be147fffe2d1eb3932daacfc098080fb74fbcbf,three days grace
6778,3be5623293cd06a7932e5aa5b230a55b7c52a9bf,dido
6779,3be5623293cd06a7932e5aa5b230a55b7c52a9bf,eisregen
6780,3be7a30107d4b3869fa77bdb878efb821e9eafa8,venetian snares
6781,3be7a30107d4b3869fa77bdb878efb821e9eafa8,sepultura
6782,3be7a30107d4b3869fa77bdb878efb821e9eafa8,cradle of filth
6783,3be7a30107d4b3869fa77bdb878efb821e9eafa8,aphex twin
6784,3bf36561b5f0cbcc19872a1f9133ce901e33aafc,between the buried and me
6785,3bf36561b5f0cbcc19872a1f9133ce901e33aafc,matchbox twenty
6786,3bf98926326477ed8f4e00c56fd9d12ec1cc7b27,ladytron
6787,3bf98926326477ed8f4e00c56fd9d12ec1cc7b27,sia
6788,3bf98926326477ed8f4e00c56fd9d12ec1cc7b27,garbage
6789,3bf98926326477ed8f4e00c56fd9d12ec1cc7b27,télépopmusik
6790,3bf98926326477ed8f4e00c56fd9d12ec1cc7b27,dido
6791,3bf98926326477ed8f4e00c56fd9d12ec1cc7b27,pink floyd
6792,3bffecd96db39ea364f489d5a59a66d1fd37e0ae,the 69 eyes
6793,3bffecd96db39ea364f489d5a59a66d1fd37e0ae,machine head
6794,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,muse
6795,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,coldplay
6796,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,norah jones
6797,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,dido
6798,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,okkervil river
6799,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,garbage
6800,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,roxette
6801,3c054575e78ad1a22ab5ebb2578acaebfa5a6b65,enigma
6802,3c1040629c97bdd45f846b7eef965f05d8d7481c,joy division
6803,3c1040629c97bdd45f846b7eef965f05d8d7481c,yeah yeah yeahs
6804,3c1040629c97bdd45f846b7eef965f05d8d7481c,lcd soundsystem
6805,3c1040629c97bdd45f846b7eef965f05d8d7481c,the national
6806,3c1040629c97bdd45f846b7eef965f05d8d7481c,the prodigy
6807,3c1943a5646461ea881088988072f0a6b26637d1,pantera
6808,3c1943a5646461ea881088988072f0a6b26637d1,system of a down
6809,3c1943a5646461ea881088988072f0a6b26637d1,machine head
6810,3c1943a5646461ea881088988072f0a6b26637d1,rise against
6811,3c1943a5646461ea881088988072f0a6b26637d1,devildriver
6812,3c1d2df61f24bfb15d2a3241c3d81bc24806bc65,iron maiden
6813,3c1d2df61f24bfb15d2a3241c3d81bc24806bc65,front line assembly
6814,3c1d2df61f24bfb15d2a3241c3d81bc24806bc65,depeche mode
6815,3c1d2df61f24bfb15d2a3241c3d81bc24806bc65,ministry
6816,3c1d2df61f24bfb15d2a3241c3d81bc24806bc65,david bowie
6817,3c205fca1a469de084fbba15ac661910f7134c74,kings of convenience
6818,3c205fca1a469de084fbba15ac661910f7134c74,beyoncé
6819,3c205fca1a469de084fbba15ac661910f7134c74,lily allen
6820,3c205fca1a469de084fbba15ac661910f7134c74,frou frou
6821,3c205fca1a469de084fbba15ac661910f7134c74,britney spears
6822,3c205fca1a469de084fbba15ac661910f7134c74,rihanna
6823,3c205fca1a469de084fbba15ac661910f7134c74,spice girls
6824,3c2b9a606548795b0e570ea2455144b7e4497faf,a perfect circle
6825,3c2b9a606548795b0e570ea2455144b7e4497faf,u2
6826,3c2b9a606548795b0e570ea2455144b7e4497faf,interpol
6827,3c2bf2fdaa706b3181439eac7bbe2081d7b50c0f,frank zappa
6828,3c2bf2fdaa706b3181439eac7bbe2081d7b50c0f,aimee mann
6829,3c2bf2fdaa706b3181439eac7bbe2081d7b50c0f,new order
6830,3c2ee200288f4374a054fb559dfab96dd6f12433,los hermanos
6831,3c2ee200288f4374a054fb559dfab96dd6f12433,the offspring
6832,3c3bd66c96121383280c11d6db3b957ec9b67f9d,dark tranquillity
6833,3c3bd66c96121383280c11d6db3b957ec9b67f9d,king diamond
6834,3c441a1014c5c5ec4cfe09895b1d257a130efabe,delerium
6835,3c441a1014c5c5ec4cfe09895b1d257a130efabe,the doors
6836,3c49e318140120b713f92b2dcc1db827dd26d9df,descendents
6837,3c49e318140120b713f92b2dcc1db827dd26d9df,afi
6838,3c49e318140120b713f92b2dcc1db827dd26d9df,simple plan
6839,3c49e318140120b713f92b2dcc1db827dd26d9df,alexisonfire
6840,3c49e318140120b713f92b2dcc1db827dd26d9df,the starting line
6841,3c49e318140120b713f92b2dcc1db827dd26d9df,jack johnson
6842,3c49e318140120b713f92b2dcc1db827dd26d9df,city and colour
6843,3c4def6c7858f961bd8dbba5c0fb89178e72e8e0,funeral for a friend
6844,3c4def6c7858f961bd8dbba5c0fb89178e72e8e0,nirvana
6845,3c59644652f8be7a9af2d42bfc7e9d63f3ac84da,de la soul
6846,3c5e7a42d3b429c72425befdf97dd2cb7098c58d,cansei de ser sexy
6847,3c5e7a42d3b429c72425befdf97dd2cb7098c58d,klaxons
6848,3c5e7a42d3b429c72425befdf97dd2cb7098c58d,jimi hendrix
6849,3c65ed83cdcb27bd1cdeaac277dba98f9d2ab3e9,iron maiden
6850,3c65ed83cdcb27bd1cdeaac277dba98f9d2ab3e9,cradle of filth
6851,3c65ed83cdcb27bd1cdeaac277dba98f9d2ab3e9,black sabbath
6852,3c65ed83cdcb27bd1cdeaac277dba98f9d2ab3e9,queen
6853,3c663220ceb8b2dfceb0f6a26a65a7766b7d0320,tom waits
6854,3c663220ceb8b2dfceb0f6a26a65a7766b7d0320,beck
6855,3c663220ceb8b2dfceb0f6a26a65a7766b7d0320,nick drake
6856,3c663220ceb8b2dfceb0f6a26a65a7766b7d0320,amon tobin
6857,3c6b7a2d14af3af9b5b8ac9895ff67725dbd98d6,pink
6858,3c6b7a2d14af3af9b5b8ac9895ff67725dbd98d6,植松伸夫
6859,3c6b7a2d14af3af9b5b8ac9895ff67725dbd98d6,queen
6860,3c719b9a3d57e97b61f14ca09958198442f8320d,dinosaur jr.
6861,3c719b9a3d57e97b61f14ca09958198442f8320d,bloc party
6862,3c7b0989687e8debd832a2c7a50b5cf729d2dbef,ladytron
6863,3c7b0989687e8debd832a2c7a50b5cf729d2dbef,system of a down
6864,3c7c59e2c9d3cd7d69435faf9039d5fa169fdf4c,foo fighters
6865,3c90598b7fc100b420a54b6498c19cd1d30e92b4,sonic youth
6866,3c90598b7fc100b420a54b6498c19cd1d30e92b4,duran duran
6867,3c90598b7fc100b420a54b6498c19cd1d30e92b4,the rolling stones
6868,3c90598b7fc100b420a54b6498c19cd1d30e92b4,black sabbath
6869,3c90598b7fc100b420a54b6498c19cd1d30e92b4,morrissey
6870,3c90598b7fc100b420a54b6498c19cd1d30e92b4,dinosaur jr.
6871,3c90598b7fc100b420a54b6498c19cd1d30e92b4,dead can dance
6872,3ca201712569dcae925a605cfda37df4020f6e5f,madvillain
6873,3ca201712569dcae925a605cfda37df4020f6e5f,nas
6874,3cac431bdd57a8a0d0a2f256feec633bb3bc0921,madonna
6875,3cac431bdd57a8a0d0a2f256feec633bb3bc0921,goldfrapp
6876,3cac431bdd57a8a0d0a2f256feec633bb3bc0921,coldplay
6877,3cac431bdd57a8a0d0a2f256feec633bb3bc0921,the cardigans
6878,3caf87f8d2895441cec055d9454f76816a3edf16,the knife
6879,3cb59e4ee6b9e5f5bbb19d701ed429c166daeae3,beck
6880,3cb59e4ee6b9e5f5bbb19d701ed429c166daeae3,nirvana
6881,3cb59e4ee6b9e5f5bbb19d701ed429c166daeae3,miles davis
6882,3cb6bc4d00b7a66c39f4b589b74ac14f95ba55ab,blackfield
6883,3cb6bc4d00b7a66c39f4b589b74ac14f95ba55ab,duran duran
6884,3cbfd8c86122f2f70c48495edbe69380b6b08160,breaking benjamin
6885,3cbfd8c86122f2f70c48495edbe69380b6b08160,red hot chili peppers
6886,3cbfd8c86122f2f70c48495edbe69380b6b08160,green day
6887,3cbfd8c86122f2f70c48495edbe69380b6b08160,cat stevens
6888,3cc1cfafad1e65f0197e41b4cddb02f5690bbee3,tori amos
6889,3cc2355ff5d8b889e818aa452747832391229c5c,iced earth
6890,3cc2355ff5d8b889e818aa452747832391229c5c,kiss
6891,3cc41f1dc3519da1f5a0a9c8f1be8724ccc11792,mando diao
6892,3cc41f1dc3519da1f5a0a9c8f1be8724ccc11792,daft punk
6893,3cc41f1dc3519da1f5a0a9c8f1be8724ccc11792,the fratellis
6894,3cc41f1dc3519da1f5a0a9c8f1be8724ccc11792,broken social scene
6895,3cc41f1dc3519da1f5a0a9c8f1be8724ccc11792,arcade fire
6896,3cc41f1dc3519da1f5a0a9c8f1be8724ccc11792,franz ferdinand
6897,3cca06e822a5884681fd48129b6c23f3513d9a08,the white stripes
6898,3cca06e822a5884681fd48129b6c23f3513d9a08,led zeppelin
6899,3cca06e822a5884681fd48129b6c23f3513d9a08,pixies
6900,3cca06e822a5884681fd48129b6c23f3513d9a08,yeah yeah yeahs
6901,3cca06e822a5884681fd48129b6c23f3513d9a08,amy winehouse
6902,3cca06e822a5884681fd48129b6c23f3513d9a08,miles davis
6903,3cca06e822a5884681fd48129b6c23f3513d9a08,belle and sebastian
6904,3cca06e822a5884681fd48129b6c23f3513d9a08,frank sinatra
6905,3cca06e822a5884681fd48129b6c23f3513d9a08,elvis presley
6906,3ccbdd8c8ddf8bdc87a5e3282e5701e30dfdfbca,lacuna coil
6907,3ccbdd8c8ddf8bdc87a5e3282e5701e30dfdfbca,from autumn to ashes
6908,3ccbdd8c8ddf8bdc87a5e3282e5701e30dfdfbca,my chemical romance
6909,3ccbdd8c8ddf8bdc87a5e3282e5701e30dfdfbca,nirvana
6910,3cd66673a5b59c3175030bae7afcccfb948ba7ee,cradle of filth
6911,3cd66673a5b59c3175030bae7afcccfb948ba7ee,eluveitie
6912,3cd66673a5b59c3175030bae7afcccfb948ba7ee,deathstars
6913,3cd66673a5b59c3175030bae7afcccfb948ba7ee,blind guardian
6914,3cd66673a5b59c3175030bae7afcccfb948ba7ee,megadeth
6915,3cd9bd3cdc12831699e356f17f4e630be0b173e5,tegan and sara
6916,3cd9bd3cdc12831699e356f17f4e630be0b173e5,depeche mode
6917,3cd9bd3cdc12831699e356f17f4e630be0b173e5,nina simone
6918,3cd9bd3cdc12831699e356f17f4e630be0b173e5,pj harvey
6919,3cf51aba8bf76db6d8c7b5034c1e24b4196086e5,36 crazyfists
6920,3cf51aba8bf76db6d8c7b5034c1e24b4196086e5,65daysofstatic
6921,3cf51aba8bf76db6d8c7b5034c1e24b4196086e5,bring me the horizon
6922,3cf51aba8bf76db6d8c7b5034c1e24b4196086e5,volbeat
6923,3cf51aba8bf76db6d8c7b5034c1e24b4196086e5,the devil wears prada
6924,3cf51aba8bf76db6d8c7b5034c1e24b4196086e5,millencolin
6925,3cf64a8e6f218a45ed8bf84eeffca176e84affda,john frusciante
6926,3cf64a8e6f218a45ed8bf84eeffca176e84affda,muse
6927,3cf64a8e6f218a45ed8bf84eeffca176e84affda,the ataris
6928,3cf64a8e6f218a45ed8bf84eeffca176e84affda,coldplay
6929,3cfe0cd54a6dc11d2a1d531edea788d0b1febc0d,deathstars
6930,3cfe0cd54a6dc11d2a1d531edea788d0b1febc0d,arch enemy
6931,3cfe0cd54a6dc11d2a1d531edea788d0b1febc0d,nile
6932,3d012e019c12c4b8bd4127869c93800e12157a23,the game
6933,3d012e019c12c4b8bd4127869c93800e12157a23,the killers
6934,3d012e019c12c4b8bd4127869c93800e12157a23,papa roach
6935,3d17cf3660f26f12685ef8e76a029baaa270655e,kylie minogue
6936,3d1caf27e86712b77b02001a6378e68e4a6d8753,black sabbath
6937,3d1caf27e86712b77b02001a6378e68e4a6d8753,howard shore
6938,3d1caf27e86712b77b02001a6378e68e4a6d8753,opeth
6939,3d1caf27e86712b77b02001a6378e68e4a6d8753,amon amarth
